FIPS,statecode,countycode,State,County,AGEGRP,TOT_POP,White,Black
18619,20,183,Kansas,Smith County,17,149,148,0
18620,20,183,Kansas,Smith County,18,210,208,0
18626,20,185,Kansas,Stafford County,5,213,195,1
18627,20,185,Kansas,Stafford County,6,191,182,1
18628,20,185,Kansas,Stafford County,7,230,218,1
18629,20,185,Kansas,Stafford County,8,208,201,1
18630,20,185,Kansas,Stafford County,9,183,169,2
18631,20,185,Kansas,Stafford County,10,217,208,3
18632,20,185,Kansas,Stafford County,11,318,299,3
18633,20,185,Kansas,Stafford County,12,340,330,1
18634,20,185,Kansas,Stafford County,13,315,308,0
18635,20,185,Kansas,Stafford County,14,222,216,1
18636,20,185,Kansas,Stafford County,15,193,187,0
18637,20,185,Kansas,Stafford County,16,144,140,0
18638,20,185,Kansas,Stafford County,17,138,134,0
18639,20,185,Kansas,Stafford County,18,178,175,2
18645,20,187,Kansas,Stanton County,5,102,86,4
18646,20,187,Kansas,Stanton County,6,97,92,2
18647,20,187,Kansas,Stanton County,7,122,117,2
18648,20,187,Kansas,Stanton County,8,138,130,0
18649,20,187,Kansas,Stanton County,9,105,97,1
18650,20,187,Kansas,Stanton County,10,133,131,0
18651,20,187,Kansas,Stanton County,11,137,132,0
18652,20,187,Kansas,Stanton County,12,126,123,2
18653,20,187,Kansas,Stanton County,13,138,129,1
18654,20,187,Kansas,Stanton County,14,89,86,0
18655,20,187,Kansas,Stanton County,15,69,69,0
18656,20,187,Kansas,Stanton County,16,60,59,0
18657,20,187,Kansas,Stanton County,17,64,63,0
18658,20,187,Kansas,Stanton County,18,64,64,0
18664,20,189,Kansas,Stevens County,5,337,313,4
18665,20,189,Kansas,Stevens County,6,308,286,5
18666,20,189,Kansas,Stevens County,7,319,304,0
18667,20,189,Kansas,Stevens County,8,315,300,4
18668,20,189,Kansas,Stevens County,9,316,303,3
18669,20,189,Kansas,Stevens County,10,353,339,2
18670,20,189,Kansas,Stevens County,11,377,367,2
18671,20,189,Kansas,Stevens County,12,377,357,8
18672,20,189,Kansas,Stevens County,13,301,289,1
18673,20,189,Kansas,Stevens County,14,229,222,0
18674,20,189,Kansas,Stevens County,15,175,171,2
18675,20,189,Kansas,Stevens County,16,127,124,1
18676,20,189,Kansas,Stevens County,17,100,100,0
18677,20,189,Kansas,Stevens County,18,140,137,2
18683,20,191,Kansas,Sumner County,5,1337,1230,43
18684,20,191,Kansas,Sumner County,6,1274,1196,24
18685,20,191,Kansas,Sumner County,7,1276,1221,14
18686,20,191,Kansas,Sumner County,8,1337,1249,17
18687,20,191,Kansas,Sumner County,9,1263,1196,15
18688,20,191,Kansas,Sumner County,10,1281,1215,14
18689,20,191,Kansas,Sumner County,11,1538,1480,8
18690,20,191,Kansas,Sumner County,12,1887,1795,17
18691,20,191,Kansas,Sumner County,13,1694,1628,13
18692,20,191,Kansas,Sumner County,14,1352,1305,9
18693,20,191,Kansas,Sumner County,15,980,955,9
18694,20,191,Kansas,Sumner County,16,702,681,2
18695,20,191,Kansas,Sumner County,17,561,544,3
18696,20,191,Kansas,Sumner County,18,615,596,5
18702,20,193,Kansas,Thomas County,5,682,640,15
18703,20,193,Kansas,Thomas County,6,496,474,4
18704,20,193,Kansas,Thomas County,7,509,495,5
18705,20,193,Kansas,Thomas County,8,379,355,2
18706,20,193,Kansas,Thomas County,9,455,435,3
18707,20,193,Kansas,Thomas County,10,363,351,0
18708,20,193,Kansas,Thomas County,11,434,418,4
18709,20,193,Kansas,Thomas County,12,595,580,6
18710,20,193,Kansas,Thomas County,13,516,507,2
18711,20,193,Kansas,Thomas County,14,367,358,1
18712,20,193,Kansas,Thomas County,15,272,270,1
18713,20,193,Kansas,Thomas County,16,211,206,1
18714,20,193,Kansas,Thomas County,17,184,183,0
18715,20,193,Kansas,Thomas County,18,230,228,0
18721,20,195,Kansas,Trego County,5,145,136,2
18722,20,195,Kansas,Trego County,6,140,133,1
18723,20,195,Kansas,Trego County,7,165,158,3
18724,20,195,Kansas,Trego County,8,151,144,2
18725,20,195,Kansas,Trego County,9,122,119,0
18726,20,195,Kansas,Trego County,10,147,145,1
18727,20,195,Kansas,Trego County,11,218,211,2
18728,20,195,Kansas,Trego County,12,245,242,0
18729,20,195,Kansas,Trego County,13,252,245,0
18730,20,195,Kansas,Trego County,14,205,202,1
18731,20,195,Kansas,Trego County,15,159,158,0
18732,20,195,Kansas,Trego County,16,102,100,1
18733,20,195,Kansas,Trego County,17,110,110,0
18734,20,195,Kansas,Trego County,18,128,127,0
18740,20,197,Kansas,Wabaunsee County,5,314,301,4
18741,20,197,Kansas,Wabaunsee County,6,320,300,2
18742,20,197,Kansas,Wabaunsee County,7,349,334,5
18743,20,197,Kansas,Wabaunsee County,8,367,345,6
18744,20,197,Kansas,Wabaunsee County,9,378,363,3
18745,20,197,Kansas,Wabaunsee County,10,392,377,3
18746,20,197,Kansas,Wabaunsee County,11,533,506,4
18747,20,197,Kansas,Wabaunsee County,12,610,588,5
18748,20,197,Kansas,Wabaunsee County,13,523,510,1
18749,20,197,Kansas,Wabaunsee County,14,442,439,1
18750,20,197,Kansas,Wabaunsee County,15,305,298,1
18751,20,197,Kansas,Wabaunsee County,16,221,219,0
18752,20,197,Kansas,Wabaunsee County,17,178,175,2
18753,20,197,Kansas,Wabaunsee County,18,151,149,1
18759,20,199,Kansas,Wallace County,5,85,81,0
18760,20,199,Kansas,Wallace County,6,71,68,1
18761,20,199,Kansas,Wallace County,7,71,67,1
18762,20,199,Kansas,Wallace County,8,88,86,1
18763,20,199,Kansas,Wallace County,9,51,47,2
18764,20,199,Kansas,Wallace County,10,66,65,0
18765,20,199,Kansas,Wallace County,11,106,104,0
18766,20,199,Kansas,Wallace County,12,126,125,0
18767,20,199,Kansas,Wallace County,13,102,101,1
18768,20,199,Kansas,Wallace County,14,90,89,0
18769,20,199,Kansas,Wallace County,15,70,69,0
18770,20,199,Kansas,Wallace County,16,46,46,0
18771,20,199,Kansas,Wallace County,17,50,49,0
18772,20,199,Kansas,Wallace County,18,75,75,0
18778,20,201,Kansas,Washington County,5,280,268,0
18779,20,201,Kansas,Washington County,6,257,248,2
18780,20,201,Kansas,Washington County,7,268,260,2
18781,20,201,Kansas,Washington County,8,288,281,3
18782,20,201,Kansas,Washington County,9,268,260,2
18783,20,201,Kansas,Washington County,10,308,303,2
18784,20,201,Kansas,Washington County,11,390,379,1
18785,20,201,Kansas,Washington County,12,407,403,0
18786,20,201,Kansas,Washington County,13,383,379,0
18787,20,201,Kansas,Washington County,14,342,338,0
18788,20,201,Kansas,Washington County,15,275,273,0
18789,20,201,Kansas,Washington County,16,232,229,0
18790,20,201,Kansas,Washington County,17,214,212,0
18791,20,201,Kansas,Washington County,18,246,244,0
18797,20,203,Kansas,Wichita County,5,108,100,6
18798,20,203,Kansas,Wichita County,6,100,95,4
18799,20,203,Kansas,Wichita County,7,109,103,3
18800,20,203,Kansas,Wichita County,8,120,116,1
18801,20,203,Kansas,Wichita County,9,95,93,1
18802,20,203,Kansas,Wichita County,10,129,128,0
18803,20,203,Kansas,Wichita County,11,125,121,1
18804,20,203,Kansas,Wichita County,12,146,142,2
18805,20,203,Kansas,Wichita County,13,168,168,0
18806,20,203,Kansas,Wichita County,14,103,101,0
18807,20,203,Kansas,Wichita County,15,85,82,1
18808,20,203,Kansas,Wichita County,16,65,64,0
18809,20,203,Kansas,Wichita County,17,64,63,0
18810,20,203,Kansas,Wichita County,18,72,71,0
18816,20,205,Kansas,Wilson County,5,433,405,3
18817,20,205,Kansas,Wilson County,6,432,406,5
18818,20,205,Kansas,Wilson County,7,453,434,1
18819,20,205,Kansas,Wilson County,8,500,471,3
18820,20,205,Kansas,Wilson County,9,448,420,3
18821,20,205,Kansas,Wilson County,10,491,472,5
18822,20,205,Kansas,Wilson County,11,520,496,0
18823,20,205,Kansas,Wilson County,12,693,667,3
18824,20,205,Kansas,Wilson County,13,684,661,1
18825,20,205,Kansas,Wilson County,14,562,542,3
18826,20,205,Kansas,Wilson County,15,465,445,0
18827,20,205,Kansas,Wilson County,16,340,324,1
18828,20,205,Kansas,Wilson County,17,212,207,0
18829,20,205,Kansas,Wilson County,18,254,245,0
18835,20,207,Kansas,Woodson County,5,136,120,6
18836,20,207,Kansas,Woodson County,6,168,151,1
18837,20,207,Kansas,Woodson County,7,171,168,0
18838,20,207,Kansas,Woodson County,8,201,198,0
18839,20,207,Kansas,Woodson County,9,130,123,3
18840,20,207,Kansas,Woodson County,10,159,155,1
18841,20,207,Kansas,Woodson County,11,224,219,0
18842,20,207,Kansas,Woodson County,12,276,272,0
18843,20,207,Kansas,Woodson County,13,267,257,0
18844,20,207,Kansas,Woodson County,14,229,225,0
18845,20,207,Kansas,Woodson County,15,142,138,0
18846,20,207,Kansas,Woodson County,16,111,107,0
18847,20,207,Kansas,Woodson County,17,86,84,0
18848,20,207,Kansas,Woodson County,18,135,131,0
18854,20,209,Kansas,Wyandotte County,5,10642,6573,2732
18855,20,209,Kansas,Wyandotte County,6,12461,8171,2590
18856,20,209,Kansas,Wyandotte County,7,12103,8500,2331
18857,20,209,Kansas,Wyandotte County,8,11179,7823,2317
18858,20,209,Kansas,Wyandotte County,9,9904,6982,2024
18859,20,209,Kansas,Wyandotte County,10,9388,6560,2125
18860,20,209,Kansas,Wyandotte County,11,10003,6927,2533
18861,20,209,Kansas,Wyandotte County,12,10484,7154,2839
18862,20,209,Kansas,Wyandotte County,13,8999,6208,2417
18863,20,209,Kansas,Wyandotte County,14,6849,4706,1916
18864,20,209,Kansas,Wyandotte County,15,4360,2866,1287
18865,20,209,Kansas,Wyandotte County,16,3081,2108,877
18866,20,209,Kansas,Wyandotte County,17,2224,1595,571
18867,20,209,Kansas,Wyandotte County,18,2350,1720,586
18873,21,1,Kentucky,Adair County,5,1586,1416,112
18874,21,1,Kentucky,Adair County,6,1161,1125,23
18875,21,1,Kentucky,Adair County,7,1001,962,24
18876,21,1,Kentucky,Adair County,8,1040,1002,24
18877,21,1,Kentucky,Adair County,9,1090,1056,14
18878,21,1,Kentucky,Adair County,10,1217,1162,40
18879,21,1,Kentucky,Adair County,11,1359,1306,37
18880,21,1,Kentucky,Adair County,12,1380,1338,28
18881,21,1,Kentucky,Adair County,13,1232,1194,26
18882,21,1,Kentucky,Adair County,14,1144,1101,24
18883,21,1,Kentucky,Adair County,15,819,794,17
18884,21,1,Kentucky,Adair County,16,626,603,13
18885,21,1,Kentucky,Adair County,17,411,399,6
18886,21,1,Kentucky,Adair County,18,341,326,12
18892,21,3,Kentucky,Allen County,5,1173,1127,18
18893,21,3,Kentucky,Allen County,6,1366,1317,24
18894,21,3,Kentucky,Allen County,7,1166,1129,20
18895,21,3,Kentucky,Allen County,8,1155,1126,13
18896,21,3,Kentucky,Allen County,9,1331,1292,15
18897,21,3,Kentucky,Allen County,10,1356,1328,11
18898,21,3,Kentucky,Allen County,11,1537,1493,16
18899,21,3,Kentucky,Allen County,12,1473,1443,15
18900,21,3,Kentucky,Allen County,13,1278,1248,14
18901,21,3,Kentucky,Allen County,14,1233,1205,7
18902,21,3,Kentucky,Allen County,15,900,884,7
18903,21,3,Kentucky,Allen County,16,632,617,3
18904,21,3,Kentucky,Allen County,17,409,399,2
18905,21,3,Kentucky,Allen County,18,292,282,6
18911,21,5,Kentucky,Anderson County,5,1249,1179,36
18912,21,5,Kentucky,Anderson County,6,1272,1223,19
18913,21,5,Kentucky,Anderson County,7,1301,1252,18
18914,21,5,Kentucky,Anderson County,8,1372,1321,19
18915,21,5,Kentucky,Anderson County,9,1573,1505,41
18916,21,5,Kentucky,Anderson County,10,1625,1546,45
18917,21,5,Kentucky,Anderson County,11,1755,1703,26
18918,21,5,Kentucky,Anderson County,12,1574,1526,36
18919,21,5,Kentucky,Anderson County,13,1356,1319,21
18920,21,5,Kentucky,Anderson County,14,1237,1189,35
18921,21,5,Kentucky,Anderson County,15,813,793,15
18922,21,5,Kentucky,Anderson County,16,577,550,25
18923,21,5,Kentucky,Anderson County,17,361,340,11
18924,21,5,Kentucky,Anderson County,18,381,367,9
18930,21,7,Kentucky,Ballard County,5,412,384,14
18931,21,7,Kentucky,Ballard County,6,409,378,17
18932,21,7,Kentucky,Ballard County,7,428,405,17
18933,21,7,Kentucky,Ballard County,8,484,461,15
18934,21,7,Kentucky,Ballard County,9,505,478,17
18935,21,7,Kentucky,Ballard County,10,530,511,13
18936,21,7,Kentucky,Ballard County,11,570,539,16
18937,21,7,Kentucky,Ballard County,12,598,564,28
18938,21,7,Kentucky,Ballard County,13,592,566,17
18939,21,7,Kentucky,Ballard County,14,515,486,20
18940,21,7,Kentucky,Ballard County,15,400,386,8
18941,21,7,Kentucky,Ballard County,16,296,285,7
18942,21,7,Kentucky,Ballard County,17,202,196,3
18943,21,7,Kentucky,Ballard County,18,191,183,5
18949,21,9,Kentucky,Barren County,5,2565,2354,129
18950,21,9,Kentucky,Barren County,6,2664,2437,129
18951,21,9,Kentucky,Barren County,7,2603,2397,121
18952,21,9,Kentucky,Barren County,8,2641,2465,108
18953,21,9,Kentucky,Barren County,9,2758,2592,101
18954,21,9,Kentucky,Barren County,10,2830,2668,98
18955,21,9,Kentucky,Barren County,11,3115,2907,145
18956,21,9,Kentucky,Barren County,12,3189,2990,156
18957,21,9,Kentucky,Barren County,13,2764,2614,119
18958,21,9,Kentucky,Barren County,14,2541,2446,69
18959,21,9,Kentucky,Barren County,15,1786,1711,56
18960,21,9,Kentucky,Barren County,16,1374,1315,47
18961,21,9,Kentucky,Barren County,17,911,866,33
18962,21,9,Kentucky,Barren County,18,955,910,37
18968,21,11,Kentucky,Bath County,5,696,661,17
18969,21,11,Kentucky,Bath County,6,686,676,2
18970,21,11,Kentucky,Bath County,7,631,614,5
18971,21,11,Kentucky,Bath County,8,741,724,9
18972,21,11,Kentucky,Bath County,9,786,765,6
18973,21,11,Kentucky,Bath County,10,847,829,10
18974,21,11,Kentucky,Bath County,11,856,832,12
18975,21,11,Kentucky,Bath County,12,843,826,8
18976,21,11,Kentucky,Bath County,13,820,805,11
18977,21,11,Kentucky,Bath County,14,709,686,17
18978,21,11,Kentucky,Bath County,15,479,464,11
18979,21,11,Kentucky,Bath County,16,395,376,10
18980,21,11,Kentucky,Bath County,17,259,250,4
18981,21,11,Kentucky,Bath County,18,194,187,5
18987,21,13,Kentucky,Bell County,5,1656,1553,63
18988,21,13,Kentucky,Bell County,6,1750,1669,56
18989,21,13,Kentucky,Bell County,7,1574,1499,43
18990,21,13,Kentucky,Bell County,8,1554,1492,38
18991,21,13,Kentucky,Bell County,9,1680,1611,42
18992,21,13,Kentucky,Bell County,10,1852,1772,44
18993,21,13,Kentucky,Bell County,11,1950,1870,47
18994,21,13,Kentucky,Bell County,12,2045,1980,34
18995,21,13,Kentucky,Bell County,13,1838,1767,39
18996,21,13,Kentucky,Bell County,14,1726,1652,32
18997,21,13,Kentucky,Bell County,15,1239,1184,20
18998,21,13,Kentucky,Bell County,16,884,848,18
18999,21,13,Kentucky,Bell County,17,540,509,16
19000,21,13,Kentucky,Bell County,18,500,477,7
19006,21,15,Kentucky,Boone County,5,7268,6646,295
19007,21,15,Kentucky,Boone County,6,7726,7043,346
19008,21,15,Kentucky,Boone County,7,8185,7360,379
19009,21,15,Kentucky,Boone County,8,9062,8181,337
19010,21,15,Kentucky,Boone County,9,8836,8007,305
19011,21,15,Kentucky,Boone County,10,9537,8741,298
19012,21,15,Kentucky,Boone County,11,9176,8573,287
19013,21,15,Kentucky,Boone County,12,8699,8248,242
19014,21,15,Kentucky,Boone County,13,7094,6813,133
19015,21,15,Kentucky,Boone County,14,6038,5795,110
19016,21,15,Kentucky,Boone County,15,3858,3731,54
19017,21,15,Kentucky,Boone County,16,2546,2477,18
19018,21,15,Kentucky,Boone County,17,1568,1533,11
19019,21,15,Kentucky,Boone County,18,1472,1442,20
19025,21,17,Kentucky,Bourbon County,5,1186,1068,71
19026,21,17,Kentucky,Bourbon County,6,1144,1068,48
19027,21,17,Kentucky,Bourbon County,7,1065,969,62
19028,21,17,Kentucky,Bourbon County,8,1128,1039,69
19029,21,17,Kentucky,Bourbon County,9,1251,1176,59
19030,21,17,Kentucky,Bourbon County,10,1366,1281,57
19031,21,17,Kentucky,Bourbon County,11,1508,1406,77
19032,21,17,Kentucky,Bourbon County,12,1414,1285,110
19033,21,17,Kentucky,Bourbon County,13,1331,1216,105
19034,21,17,Kentucky,Bourbon County,14,1198,1126,62
19035,21,17,Kentucky,Bourbon County,15,880,818,52
19036,21,17,Kentucky,Bourbon County,16,676,626,45
19037,21,17,Kentucky,Bourbon County,17,480,423,57
19038,21,17,Kentucky,Bourbon County,18,416,375,35
19044,21,19,Kentucky,Boyd County,5,2482,2356,67
19045,21,19,Kentucky,Boyd County,6,2982,2785,117
19046,21,19,Kentucky,Boyd County,7,2877,2613,173
19047,21,19,Kentucky,Boyd County,8,3046,2773,193
19048,21,19,Kentucky,Boyd County,9,3027,2816,170
19049,21,19,Kentucky,Boyd County,10,3250,3108,95
19050,21,19,Kentucky,Boyd County,11,3399,3268,77
19051,21,19,Kentucky,Boyd County,12,3561,3432,71
19052,21,19,Kentucky,Boyd County,13,3382,3267,60
19053,21,19,Kentucky,Boyd County,14,2959,2887,36
19054,21,19,Kentucky,Boyd County,15,2071,2023,28
19055,21,19,Kentucky,Boyd County,16,1603,1573,17
19056,21,19,Kentucky,Boyd County,17,1170,1147,15
19057,21,19,Kentucky,Boyd County,18,1101,1080,6
19063,21,21,Kentucky,Boyle County,5,2532,2196,219
19064,21,21,Kentucky,Boyle County,6,1779,1512,204
19065,21,21,Kentucky,Boyle County,7,1628,1407,176
19066,21,21,Kentucky,Boyle County,8,1725,1548,129
19067,21,21,Kentucky,Boyle County,9,1808,1588,176
19068,21,21,Kentucky,Boyle County,10,1994,1780,175
19069,21,21,Kentucky,Boyle County,11,1994,1799,168
19070,21,21,Kentucky,Boyle County,12,1955,1773,151
19071,21,21,Kentucky,Boyle County,13,1866,1703,145
19072,21,21,Kentucky,Boyle County,14,1814,1690,105
19073,21,21,Kentucky,Boyle County,15,1304,1204,80
19074,21,21,Kentucky,Boyle County,16,986,911,56
19075,21,21,Kentucky,Boyle County,17,712,663,43
19076,21,21,Kentucky,Boyle County,18,766,719,40
19082,21,23,Kentucky,Bracken County,5,444,433,2
19083,21,23,Kentucky,Bracken County,6,495,476,9
19084,21,23,Kentucky,Bracken County,7,507,498,3
19085,21,23,Kentucky,Bracken County,8,503,495,2
19086,21,23,Kentucky,Bracken County,9,492,485,4
19087,21,23,Kentucky,Bracken County,10,588,580,3
19088,21,23,Kentucky,Bracken County,11,603,592,2
19089,21,23,Kentucky,Bracken County,12,647,637,3
19090,21,23,Kentucky,Bracken County,13,557,549,1
19091,21,23,Kentucky,Bracken County,14,485,480,1
19092,21,23,Kentucky,Bracken County,15,318,317,0
19093,21,23,Kentucky,Bracken County,16,250,243,4
19094,21,23,Kentucky,Bracken County,17,152,149,1
19095,21,23,Kentucky,Bracken County,18,134,132,0
19101,21,25,Kentucky,Breathitt County,5,796,767,7
19102,21,25,Kentucky,Breathitt County,6,841,829,2
19103,21,25,Kentucky,Breathitt County,7,748,729,5
19104,21,25,Kentucky,Breathitt County,8,862,852,1
19105,21,25,Kentucky,Breathitt County,9,879,861,7
19106,21,25,Kentucky,Breathitt County,10,894,880,2
19107,21,25,Kentucky,Breathitt County,11,1053,1042,0
19108,21,25,Kentucky,Breathitt County,12,997,986,0
19109,21,25,Kentucky,Breathitt County,13,956,951,2
19110,21,25,Kentucky,Breathitt County,14,823,813,1
19111,21,25,Kentucky,Breathitt County,15,532,525,2
19112,21,25,Kentucky,Breathitt County,16,402,396,0
19113,21,25,Kentucky,Breathitt County,17,235,232,0
19114,21,25,Kentucky,Breathitt County,18,174,170,0
19120,21,27,Kentucky,Breckinridge County,5,1047,1000,17
19121,21,27,Kentucky,Breckinridge County,6,1047,1013,22
19122,21,27,Kentucky,Breckinridge County,7,1025,980,29
19123,21,27,Kentucky,Breckinridge County,8,1165,1108,35
19124,21,27,Kentucky,Breckinridge County,9,1096,1063,18
19125,21,27,Kentucky,Breckinridge County,10,1285,1252,19
19126,21,27,Kentucky,Breckinridge County,11,1522,1480,26
19127,21,27,Kentucky,Breckinridge County,12,1578,1523,29
19128,21,27,Kentucky,Breckinridge County,13,1470,1414,34
19129,21,27,Kentucky,Breckinridge County,14,1355,1296,34
19130,21,27,Kentucky,Breckinridge County,15,965,930,16
19131,21,27,Kentucky,Breckinridge County,16,639,615,13
19132,21,27,Kentucky,Breckinridge County,17,414,399,11
19133,21,27,Kentucky,Breckinridge County,18,337,317,13
19139,21,29,Kentucky,Bullitt County,5,4655,4470,64
19140,21,29,Kentucky,Bullitt County,6,5180,4947,97
19141,21,29,Kentucky,Bullitt County,7,4943,4779,70
19142,21,29,Kentucky,Bullitt County,8,5217,5037,86
